Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,비타민C,오메가3,칼슘,루테인,비타민D,밀크씨슬(실리마린),프로바이오틱스(유산균),비타민B,마그네슘,가르시니아,종합비타민,아연,차전자피 식이섬유,미네랄,비타민A,철분,포스파티딜세린,엽산,아르기닌,콘드로이친,코엔자임Q10,콜라겐
5,1,1,1,1,5,5,1,5,1,0.447771,0.794278,0.000000,0.879115,0.017345,0.060523,0.014307,0.653779,0.367719,1.000000,0.384371,0.000000,0.446415,0.688687,1.000000,0.554274,0.016836,0.000217,0.997079,0.000000,1.000000,0.619869
5,5,2,3,5,3,1,1,1,1,0.832578,0.031070,1.000000,0.034847,1.000000,0.041993,0.514199,0.652979,0.131992,0.010980,0.765964,0.819310,0.330917,0.553044,0.227488,0.477592,0.252856,0.000000,1.000000,1.000000,0.506747,0.716064
3,3,3,3,3,3,3,3,3,3,0.551774,0.560927,0.524336,0.520650,0.554629,0.523792,0.549370,0.521233,0.517403,0.540012,0.590289,0.528123,0.517059,0.519995,0.511972,0.525902,0.512702,0.502622,0.529270,0.514647,0.533289,0.516427
3,3,3,3,2,2,4,2,4,3,0.286392,0.742876,0.507551,0.768395,0.443597,0.244471,0.551499,0.453388,0.607529,0.776725,0.515125,0.375590,0.602279,0.514544,0.556899,0.508975,0.493868,0.507676,0.506849,0.516077,0.648005,0.389031
3,3,3,4,2,4,3,2,2,2,0.497190,0.417981,0.548012,0.498143,0.400006,0.270540,0.800159,0.575384,0.422341,0.271468,0.387335,0.454639,0.529234,0.519721,0.653750,0.376689,0.505780,0.268939,0.521028,0.519692,0.421653,0.635376
3,4,2,2,4,3,2,2,4,3,0.705206,0.591401,0.781945,0.269317,0.778715,0.241507,0.302029,0.455864,0.471630,0.794638,0.666815,0.573294,0.517770,0.701927,0.367885,0.519510,0.242597,0.515869,0.478485,0.744063,0.625245,0.622102
3,4,3,2,2,4,3,3,2,3,0.539457,0.453615,0.787237,0.507419,0.570722,0.534400,0.341607,0.574666,0.406943,0.248441,0.474291,0.251543,0.265147,0.631806,0.651669,0.480958,0.482013,0.500081,0.496366,0.753975,0.376835,0.748378
1,1,1,1,1,5,1,1,1,1,0.455999,0.040057,0.005235,0.011504,0.004006,0.066635,0.003089,0.213227,0.021068,0.000000,0.000000,0.060959,0.000000,0.365879,0.473488,0.000000,0.003780,0.041604,0.013806,0.104703,0.000000,0.660643
1,5,1,5,5,5,1,5,5,5,1.000000,0.775456,0.982651,0.032428,1.000000,0.975875,0.978905,0.237214,0.432322,1.000000,0.693611,1.000000,1.000000,1.000000,0.461217,0.524749,0.000000,1.000000,0.024645,1.000000,0.523516,1.000000
3,2,4,3,2,2,3,3,2,4,0.308336,0.496338,0.255543,0.517999,0.294248,0.495081,0.554834,0.544681,0.539126,0.256399,0.554979,0.380106,0.426238,0.231531,0.412656,0.669320,0.774751,0.776484,0.525375,0.268558,0.396347,0.284695
3,2,4,2,4,3,4,3,4,3,0.717948,0.726468,0.279147,0.788819,0.503863,0.520739,0.308089,0.590637,0.762079,0.772037,0.656097,0.550798,0.459263,0.520269,0.671045,0.529351,0.754367,0.502435,0.524659,0.261931,0.651679,0.432333
3,4,2,4,4,4,3,5,4,4,0.836277,0.700366,0.832002,0.509596,0.830277,1.000000,0.784123,0.485695,0.502573,0.809042,0.764104,0.734328,0.824147,0.798602,0.642239,0.678188,0.241492,0.781607,0.542016,0.784755,0.647093,0.750091
3,3,2,4,2,3,2,2,4,4,0.350948,0.642387,0.520041,0.280654,0.420733,0.301682,0.775896,0.452840,0.482399,0.750421,0.542054,0.458989,0.774688,0.600160,0.381884,0.654185,0.250680,0.773615,0.520011,0.487361,0.639046,0.532894
1,5,5,1,1,5,1,1,5,1,0.498260,0.511572,1.000000,0.000000,0.588701,0.004150,0.000000,0.581041,1.000000,1.000000,0.000000,0.004024,0.485711,0.979099,0.454470,0.000000,1.000000,0.042245,0.005245,1.000000,0.430973,1.000000
2,3,2,5,4,4,3,3,3,3,0.829190,0.545711,0.498570,0.534451,0.655549,0.538120,1.000000,0.360957,0.390986,0.522278,0.584394,0.889759,0.835706,0.587719,0.660605,0.425226,0.256595,0.502924,0.261687,0.527406,0.399296,0.694444
3,3,3,2,3,3,3,3,4,3,0.555517,0.664862,0.497782,0.518698,0.547930,0.534342,0.285498,0.516541,0.593230,0.787510,0.607189,0.390773,0.490083,0.602628,0.524900,0.531605,0.496652,0.516687,0.507137,0.536383,0.629102,0.534946
2,2,3,2,3,4,3,4,3,3,0.670993,0.533811,0.267623,0.535990,0.406129,0.780115,0.297759,0.458679,0.502014,0.499539,0.507349,0.401591,0.395243,0.505075,0.630948,0.414127,0.517480,0.532707,0.267115,0.292465,0.381605,0.562180
5,1,1,5,5,5,1,1,5,1,1.000000,0.476071,0.000000,0.058971,0.473323,0.017777,1.000000,0.700723,0.454089,1.000000,0.674340,1.000000,0.974673,0.686301,0.544876,0.503999,0.012286,0.000000,0.993070,0.000000,1.000000,0.691235
5,5,1,1,1,5,5,5,5,1,0.418672,0.774643,0.966725,0.983868,0.576773,1.000000,0.000000,0.706670,0.414038,1.000000,0.409400,0.003553,0.481462,1.000000,1.000000,0.523912,0.020961,0.033191,0.996312,0.988367,1.000000,1.000000
4,4,3,4,3,3,3,2,3,4,0.574298,0.573789,0.772130,0.547046,0.695625,0.311565,0.794668,0.607223,0.533970,0.517627,0.738610,0.647440,0.662620,0.619409,0.516654,0.785275,0.524988,0.806275,0.750731,0.777120,0.670339,0.613639
3,2,2,3,4,3,2,3,2,3,0.672757,0.377450,0.252214,0.249879,0.500992,0.496111,0.544231,0.418064,0.271055,0.278878,0.680344,0.643779,0.443783,0.347003,0.376484,0.548877,0.279717,0.550131,0.518226,0.276053,0.375583,0.422135
2,3,2,3,4,2,3,3,3,3,0.597001,0.565600,0.553839,0.523145,0.669290,0.534979,0.569421,0.279038,0.347114,0.542156,0.574229,0.678703,0.508992,0.420610,0.394048,0.411850,0.273827,0.523715,0.257210,0.492014,0.405652,0.358747
3,4,3,2,3,3,3,3,4,3,0.555139,0.671662,0.754283,0.522843,0.668625,0.509083,0.290510,0.542368,0.611419,0.758602,0.586643,0.424623,0.500103,0.693077,0.558735,0.526470,0.532624,0.505791,0.515217,0.774175,0.642939,0.625726
5,5,5,5,5,1,5,5,5,1,0.634408,0.824438,1.000000,1.000000,0.981925,1.000000,1.000000,0.770402,1.000000,1.000000,0.719363,1.000000,1.000000,0.695758,0.558589,0.520218,1.000000,0.000000,1.000000,0.989308,1.000000,0.350939
3,2,3,4,3,2,4,2,3,2,0.440059,0.549107,0.280940,0.771805,0.405596,0.300699,0.814490,0.495723,0.576377,0.544083,0.483555,0.624314,0.639334,0.392262,0.550054,0.342648,0.516847,0.257005,0.504922,0.260118,0.524851,0.258424
5,1,1,1,5,1,5,1,1,1,0.654960,0.273282,0.000000,1.000000,0.429767,0.045287,0.069279,0.470980,0.042198,0.006422,0.739053,0.520868,0.007567,0.010572,0.570486,0.495078,0.050302,0.000000,1.000000,0.050439,0.588213,0.044961
5,1,5,5,5,5,1,1,5,1,0.960661,0.536601,0.054526,0.000000,0.517661,0.002420,1.000000,1.000000,1.000000,0.995688,0.696366,1.000000,1.000000,0.697594,0.456861,0.457377,0.999744,0.054103,1.000000,0.042767,0.989524,0.700752
1,5,1,5,3,3,4,5,1,5,0.574751,0.420941,1.000000,0.763151,0.842536,1.000000,1.000000,0.073259,0.000000,0.041770,0.575190,0.739544,0.575069,0.531700,0.614397,0.566184,0.039361,1.000000,0.002615,1.000000,0.019895,0.761247
3,3,3,4,4,3,3,4,3,4,0.702434,0.594209,0.515871,0.540434,0.683212,0.761037,0.812963,0.505029,0.520833,0.498167,0.773966,0.733362,0.680757,0.512297,0.521174,0.643413,0.496646,0.789301,0.515542,0.523374,0.524135,0.521748
1,1,1,1,1,1,1,5,1,1,0.032812,0.018231,0.075850,0.011707,0.050715,0.982466,0.040954,0.038183,0.023001,0.040178,0.010346,0.000000,0.000000,0.030491,0.005898,0.003106,0.000000,0.063149,0.041465,0.033077,0.000000,0.014877
1,1,5,1,1,1,1,1,1,1,0.014744,0.059365,0.023556,0.031768,0.000000,0.006212,0.098735,0.352266,0.607119,0.000181,0.026806,0.021188,0.063308,0.030888,0.034318,0.000000,0.998203,0.000000,0.000000,0.000000,0.000000,0.031604
3,3,3,3,2,3,2,3,3,3,0.395269,0.494093,0.517850,0.249679,0.419864,0.511916,0.525382,0.526727,0.534388,0.527574,0.494064,0.362932,0.533548,0.522688,0.398881,0.529019,0.504919,0.537192,0.499627,0.534231,0.538719,0.515425
5,1,5,5,5,1,5,5,1,1,0.606110,0.305488,0.036953,0.978864,0.465471,1.000000,1.000000,0.862606,0.533439,0.104278,0.675809,1.000000,0.556272,0.000000,0.577296,0.484742,1.000000,0.000000,0.935016,0.039984,0.652035,0.015683
1,5,5,1,5,5,1,1,5,1,0.977267,0.505219,0.960283,0.083757,1.000000,0.000555,0.067192,0.552185,0.965607,0.986380,0.337317,0.634206,0.504830,0.963146,0.453731,0.122062,1.000000,0.000000,0.004312,1.000000,0.514810,1.000000
1,2,3,4,1,1,3,4,2,1,0.044194,0.287201,0.294706,0.558291,0.172302,0.820118,0.746199,0.200236,0.402638,0.253317,0.046020,0.326630,0.554758,0.212147,0.248471,0.001881,0.494513,0.000000,0.000000,0.242730,0.123893,0.127725
2,4,2,2,3,1,3,3,4,2,0.365418,0.604688,0.756010,0.489539,0.647588,0.502977,0.304853,0.230070,0.473604,0.797197,0.351287,0.388377,0.487671,0.498461,0.263626,0.276830,0.236907,0.244341,0.301150,0.748074,0.466759,0.315096
3,3,2,3,4,2,3,3,3,3,0.579719,0.561519,0.530920,0.516187,0.623951,0.495535,0.538014,0.393402,0.372207,0.499658,0.623776,0.661503,0.512520,0.414793,0.402521,0.509617,0.282238,0.507992,0.552282,0.533899,0.501669,0.374353
5,1,5,1,5,5,1,1,5,5,1.000000,0.720320,0.021099,0.107001,0.418897,0.021721,0.043782,1.000000,0.991111,1.000000,0.994388,0.507320,0.489799,0.705890,0.527362,1.000000,0.981446,0.947504,0.992393,0.000000,1.000000,0.654422
2,2,1,5,2,2,3,2,5,5,0.274579,0.883887,0.289190,0.516466,0.263512,0.237555,1.000000,0.188023,0.425576,1.000000,0.519872,0.612753,0.957819,0.553752,0.401297,0.630740,0.050962,1.000000,0.288966,0.316851,0.625093,0.232270
4,3,4,1,3,4,2,2,2,3,0.668798,0.322936,0.482311,0.274348,0.498786,0.314042,0.071939,0.777123,0.567287,0.284953,0.629021,0.330727,0.145504,0.522438,0.504422,0.604530,0.779774,0.530121,0.772992,0.548916,0.532921,0.662917
2,4,3,3,2,3,3,2,3,3,0.397354,0.545398,0.790793,0.503602,0.582598,0.304329,0.525618,0.386097,0.541613,0.531899,0.399425,0.379341,0.515362,0.568611,0.518761,0.414981,0.504850,0.497128,0.245758,0.770400,0.373534,0.629699
1,5,5,5,1,1,5,5,1,1,0.113162,0.324312,1.000000,0.934445,0.538532,0.987948,1.000000,0.361824,0.665016,0.077615,0.044079,0.401211,0.591762,0.284559,0.529076,0.018798,0.999335,0.051093,0.060392,0.992478,0.020495,0.328627
5,1,5,1,1,1,5,1,1,1,0.029550,0.279281,0.014903,1.000000,0.000000,0.061310,0.100318,0.828415,0.608351,0.000000,0.339128,0.019339,0.012536,0.014925,0.513802,0.455815,0.996419,0.000000,0.974983,0.000000,0.539317,0.078665
3,3,4,3,3,3,3,3,2,3,0.574924,0.433204,0.481631,0.513631,0.501868,0.537186,0.532888,0.626570,0.567797,0.260352,0.593773,0.513782,0.407725,0.440660,0.525886,0.529404,0.775764,0.511934,0.535415,0.538012,0.417920,0.528153
3,3,3,3,3,3,3,3,3,3,0.551231,0.562724,0.512241,0.524024,0.547284,0.516136,0.551728,0.500852,0.514860,0.521690,0.596434,0.514477,0.509426,0.521143,0.509089,0.516026,0.508211,0.518728,0.534650,0.514854,0.526501,0.513559
5,5,5,5,5,5,5,5,5,5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
4,2,3,3,4,4,4,2,4,3,0.814206,0.733739,0.274436,0.778956,0.510556,0.294003,0.570380,0.703439,0.625319,0.796696,0.673463,0.656422,0.623392,0.620548,0.776589,0.642054,0.528275,0.564371,0.746853,0.246742,0.740335,0.599382
1,1,1,1,1,1,1,5,1,1,0.070554,0.033797,0.000000,0.039849,0.000000,1.000000,0.003802,0.061973,0.018630,0.000000,0.000000,0.044411,0.013656,0.000000,0.020630,0.041385,0.040338,0.058648,0.055499,0.039373,0.012427,0.007136
2,3,2,2,3,2,3,4,3,3,0.419010,0.562044,0.501087,0.559610,0.539133,0.782601,0.262922,0.238739,0.372463,0.519126,0.494617,0.403724,0.336564,0.453747,0.402241,0.410683,0.278166,0.528756,0.272210,0.525926,0.390507,0.344067
1,1,1,1,1,1,1,1,1,1,0.013386,0.000000,0.008306,0.002049,0.021025,0.016778,0.000000,0.000000,0.001099,0.010005,0.017964,0.016248,0.021076,0.016770,0.007967,0.017024,0.000000,0.003238,0.000000,0.001739,0.000000,0.011270
2,3,4,3,3,3,2,2,2,2,0.528318,0.318874,0.500081,0.306841,0.515409,0.274660,0.565081,0.499198,0.562200,0.212823,0.380080,0.528438,0.424208,0.451313,0.362947,0.272792,0.759870,0.280071,0.267053,0.525484,0.301748,0.528518
4,3,3,2,3,4,4,3,4,4,0.668739,0.801376,0.553418,0.746921,0.545855,0.550020,0.275177,0.694487,0.604619,0.795968,0.757842,0.396157,0.507331,0.690576,0.767950,0.794677,0.549167,0.791332,0.775592,0.522929,0.771895,0.680780
3,3,1,3,3,4,5,4,2,3,0.647526,0.573963,0.523502,0.988782,0.509718,0.756111,0.565642,0.414256,0.142830,0.256619,0.539391,0.495129,0.411153,0.530306,0.899647,0.579123,0.020540,0.514845,0.507266,0.525796,0.411172,0.652925
5,5,5,1,1,1,5,5,5,5,0.080007,1.000000,1.000000,1.000000,0.559536,1.000000,0.030313,0.849985,1.000000,1.000000,0.735505,0.031412,0.514560,0.665478,0.551920,1.000000,1.000000,1.000000,0.924492,1.000000,1.000000,0.453569
5,5,5,5,5,5,5,5,5,5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2,4,4,1,3,5,5,5,5,1,0.704285,0.793032,0.780189,1.000000,0.664327,0.998661,0.013122,0.615566,0.838183,0.999331,0.296331,0.303501,0.434014,0.874401,0.963114,0.161795,0.822063,0.000000,0.236798,0.737355,0.625513,0.941643
5,5,1,5,1,1,1,1,1,1,0.017964,0.026695,1.000000,0.000000,0.552936,0.009870,1.000000,0.509140,0.000000,0.035346,0.370856,0.399587,0.637773,0.350500,0.002085,0.456085,0.027285,0.011987,1.000000,1.000000,0.583807,0.414103
3,3,3,2,3,3,3,3,4,2,0.567830,0.608419,0.526587,0.486480,0.554733,0.547529,0.311372,0.495686,0.616075,0.729605,0.478603,0.409074,0.495298,0.578687,0.497843,0.386124,0.534740,0.243862,0.524652,0.540359,0.618665,0.525001
3,3,3,4,4,4,2,4,3,2,0.788925,0.446012,0.548063,0.257325,0.611717,0.766060,0.804018,0.560034,0.544944,0.551890,0.559570,0.775950,0.666550,0.609744,0.476816,0.363537,0.524232,0.243022,0.526749,0.503444,0.497169,0.667921
1,5,1,5,5,5,1,5,1,5,0.984267,0.259569,0.985105,0.035626,1.000000,1.000000,1.000000,0.184291,0.036502,0.024142,0.683115,0.979805,0.542310,0.620793,0.450752,0.545054,0.067263,0.982007,0.004564,1.000000,0.091938,1.000000
3,3,3,3,3,3,3,3,3,3,0.561954,0.554272,0.516894,0.520383,0.559380,0.519411,0.549421,0.520474,0.523830,0.523282,0.603582,0.529977,0.545686,0.517745,0.540024,0.534958,0.512763,0.515875,0.510290,0.510745,0.518665,0.504474
4,1,5,4,4,1,3,4,4,4,0.452554,0.756390,0.000000,0.562113,0.341896,0.784753,0.846319,0.742065,0.963997,0.799893,0.844822,0.796249,0.799761,0.295731,0.331952,0.778737,1.000000,0.760785,0.764409,0.030278,0.763116,0.000000
1,1,1,1,1,1,1,1,5,1,0.000000,0.507257,0.001567,0.049018,0.000000,0.000000,0.000000,0.000000,0.354201,0.983901,0.017856,0.000000,0.509610,0.378938,0.016550,0.037032,0.041297,0.022673,0.057813,0.018011,0.503256,0.000000
3,3,2,3,3,3,3,3,3,2,0.579856,0.469577,0.507104,0.534840,0.553642,0.510969,0.536651,0.441590,0.389612,0.529080,0.501331,0.531974,0.506411,0.530306,0.499716,0.398022,0.283109,0.257038,0.515713,0.527155,0.510681,0.515464
1,5,1,5,1,1,1,5,5,1,0.000000,0.479881,1.000000,0.028179,0.564808,1.000000,1.000000,0.000000,0.461939,0.991372,0.060541,0.444249,1.000000,0.735642,0.000000,0.061077,0.000000,0.098814,0.000000,1.000000,0.484149,0.426304
3,4,5,3,3,3,3,2,2,3,0.550437,0.422528,0.787341,0.519608,0.672092,0.268662,0.541579,0.675058,0.699624,0.258618,0.560685,0.534117,0.441760,0.502014,0.499667,0.504542,1.000000,0.551815,0.534589,0.797935,0.396028,0.591233
5,5,1,1,5,1,5,1,1,1,0.531570,0.320025,1.000000,1.000000,1.000000,0.012888,0.042998,0.436227,0.042288,0.024413,0.690912,0.567954,0.019661,0.383082,0.482784,0.543272,0.000000,0.081988,0.975253,1.000000,0.574821,0.423246
4,4,3,3,3,2,3,3,4,4,0.488162,0.713532,0.759326,0.503055,0.676903,0.519747,0.538899,0.600938,0.630141,0.784449,0.743268,0.512260,0.643936,0.611166,0.411478,0.773463,0.518317,0.784612,0.804054,0.761172,0.741581,0.442581
2,3,5,2,3,1,3,3,3,4,0.352455,0.597147,0.533676,0.477214,0.536577,0.495986,0.310667,0.440649,0.835588,0.548355,0.522456,0.450741,0.340499,0.360483,0.273648,0.540842,1.000000,0.739638,0.275150,0.480917,0.392512,0.236395
4,3,3,3,3,2,4,3,3,2,0.483149,0.538839,0.546344,0.756882,0.561927,0.542033,0.527822,0.632135,0.517284,0.512563,0.523254,0.539342,0.524953,0.436717,0.584370,0.524182,0.569426,0.275487,0.821271,0.516637,0.646298,0.353630
3,4,4,3,4,3,4,3,3,1,0.705991,0.461133,0.737441,0.759452,0.829834,0.492955,0.497533,0.581334,0.657968,0.553505,0.481721,0.690549,0.530068,0.608531,0.676916,0.257142,0.794781,0.026902,0.485012,0.783909,0.502904,0.619346
3,4,4,3,4,3,4,2,4,3,0.713752,0.763507,0.771331,0.777362,0.797536,0.286545,0.540938,0.593311,0.776788,0.776014,0.639064,0.638369,0.602311,0.732105,0.663209,0.503299,0.765002,0.534369,0.527637,0.750422,0.637701,0.614522
1,1,5,5,5,5,1,1,1,1,0.977683,0.129216,0.068875,0.000000,0.480881,0.000000,1.000000,0.492849,0.584664,0.006592,0.384199,0.979900,0.573492,0.328273,0.508688,0.007079,1.000000,0.000000,0.058028,0.000000,0.000000,0.609269
4,3,2,3,3,4,4,4,4,4,0.666538,0.802384,0.529045,0.799799,0.578248,0.761111,0.566940,0.592026,0.487998,0.777383,0.716807,0.515164,0.648159,0.684133,0.739194,0.764234,0.265396,0.765781,0.808479,0.515578,0.788894,0.664449
3,4,2,3,4,3,4,3,3,4,0.684459,0.663598,0.779880,0.758861,0.790047,0.518372,0.524525,0.447500,0.349615,0.556264,0.739994,0.653330,0.538987,0.599481,0.649413,0.669789,0.258968,0.788236,0.505884,0.772534,0.514840,0.630591
5,5,5,5,5,5,5,5,5,5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.998430,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
5,1,1,1,1,1,1,1,5,5,0.030068,0.755661,0.037083,0.079473,0.019728,0.060756,0.017690,0.545971,0.463902,1.000000,0.726949,0.000000,0.414324,0.406590,0.000000,1.000000,0.053170,1.000000,1.000000,0.011758,1.000000,0.040108
1,1,1,5,1,1,5,1,5,5,0.130573,0.990477,0.023599,0.955258,0.083799,0.072347,1.000000,0.012676,0.488983,0.979760,0.364890,0.452198,0.973806,0.300780,0.554949,0.547986,0.044432,0.999631,0.000000,0.057866,0.466084,0.041499
5,5,1,5,5,1,5,5,5,1,0.621649,0.814768,0.987040,1.000000,0.963230,1.000000,1.000000,0.549747,0.450725,0.975601,0.699821,1.000000,1.000000,0.700985,0.532748,0.495217,0.025258,0.054322,1.000000,0.986951,0.995870,0.406621
4,4,2,3,3,4,2,1,3,1,0.690753,0.365653,0.773909,0.255423,0.712840,0.000000,0.530278,0.615142,0.375877,0.554497,0.458607,0.476820,0.506077,0.718268,0.528883,0.341581,0.252048,0.000000,0.737718,0.747366,0.670708,0.779966
2,4,2,3,4,2,2,3,3,3,0.592200,0.495812,0.787635,0.271711,0.776338,0.519708,0.555208,0.292245,0.387483,0.513345,0.560527,0.633278,0.539202,0.531548,0.218911,0.434160,0.240747,0.532105,0.260586,0.763028,0.396825,0.463096
1,2,1,1,3,2,2,4,1,3,0.444850,0.213749,0.259851,0.236644,0.360529,0.769090,0.043042,0.078992,0.000000,0.041728,0.372780,0.265288,0.000000,0.170965,0.258431,0.240570,0.003028,0.484812,0.000000,0.259180,0.042088,0.254303
5,5,5,5,5,5,5,5,5,5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
3,3,3,3,4,3,3,3,3,3,0.692793,0.538940,0.513172,0.528222,0.676707,0.535965,0.569333,0.521419,0.519010,0.522644,0.645262,0.666435,0.530923,0.541859,0.513211,0.518994,0.505455,0.520180,0.546344,0.520867,0.504440,0.537287
4,3,4,4,4,3,4,3,4,2,0.725676,0.692549,0.556007,0.782833,0.665543,0.487496,0.793039,0.738020,0.763494,0.794875,0.669195,0.751183,0.756236,0.609386,0.694244,0.502496,0.766771,0.278760,0.775644,0.498635,0.768148,0.492946
3,3,3,4,4,3,4,1,3,3,0.667634,0.630984,0.513355,0.759342,0.662497,0.040521,0.788564,0.529248,0.480207,0.503206,0.670573,0.735607,0.666367,0.542588,0.667475,0.508696,0.510932,0.518788,0.490859,0.450449,0.530524,0.568745
2,5,3,4,3,3,3,4,3,3,0.547248,0.554316,1.000000,0.541404,0.853624,0.763933,0.789941,0.394100,0.563838,0.518825,0.477432,0.617308,0.672758,0.654075,0.498790,0.415608,0.528313,0.515086,0.280250,1.000000,0.394666,0.694890
1,1,5,1,5,1,1,1,1,1,0.612365,0.000000,0.023824,0.000000,0.491959,0.000000,0.043657,0.345042,0.608145,0.026843,0.337604,0.571405,0.012831,0.017995,0.000000,0.000000,1.000000,0.018486,0.012227,0.051620,0.000000,0.023973
5,5,5,5,5,5,5,5,5,5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
5,1,5,5,1,1,1,5,5,5,0.000000,0.703515,0.000540,0.021972,0.035019,1.000000,1.000000,0.854321,1.000000,1.000000,0.722987,0.424224,1.000000,0.375009,0.031110,0.945948,1.000000,0.974419,0.995115,0.057555,1.000000,0.053267
1,5,5,5,5,1,5,5,1,1,0.545018,0.341012,0.992185,1.000000,1.000000,1.000000,0.991041,0.370794,0.630665,0.038392,0.294070,1.000000,0.565672,0.350367,0.524211,0.000000,1.000000,0.073109,0.009350,0.998831,0.006445,0.394317
5,4,1,5,1,2,3,5,5,3,0.138359,0.714106,0.743216,0.494658,0.469700,0.965557,1.000000,0.530259,0.456942,1.000000,0.530613,0.451502,1.000000,0.708506,0.414611,0.751483,0.000000,0.498479,1.000000,0.779959,1.000000,0.486623
1,5,1,1,1,1,1,1,1,1,0.020524,0.035633,0.994386,0.009322,0.594150,0.005618,0.000000,0.017050,0.019792,0.012024,0.004649,0.000000,0.000000,0.289653,0.013800,0.000000,0.034975,0.020631,0.009891,0.989804,0.003572,0.392159
3,3,2,3,2,2,3,3,3,4,0.326750,0.611707,0.522376,0.521072,0.445019,0.531415,0.541805,0.377677,0.363399,0.483901,0.560152,0.399948,0.531707,0.440238,0.399355,0.644758,0.288186,0.756924,0.490245,0.517461,0.498814,0.346098
2,3,2,1,2,4,4,2,4,2,0.495900,0.675534,0.498545,0.761398,0.410576,0.278077,0.060799,0.366653,0.491734,0.805988,0.301970,0.134336,0.332500,0.698713,0.748261,0.281131,0.229920,0.269823,0.302141,0.506012,0.494689,0.673094
5,5,5,5,5,5,5,5,5,5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
3,3,3,3,3,3,3,3,3,3,0.548459,0.562907,0.518059,0.507335,0.553693,0.517289,0.561466,0.519820,0.517725,0.511918,0.604757,0.542413,0.519295,0.519339,0.524208,0.508086,0.510741,0.524648,0.527674,0.519019,0.521938,0.516376
3,3,3,3,3,3,3,3,4,4,0.575173,0.713861,0.492401,0.499429,0.531907,0.503404,0.577670,0.543503,0.628016,0.817666,0.672604,0.524238,0.619871,0.604808,0.522265,0.636601,0.519771,0.770127,0.541602,0.508468,0.623456,0.526960
3,2,3,2,2,4,2,3,4,4,0.516081,0.604456,0.235001,0.259998,0.240522,0.529905,0.277075,0.578700,0.637526,0.781808,0.581708,0.276430,0.505755,0.602604,0.477575,0.644707,0.533342,0.781837,0.529831,0.301803,0.613603,0.574376
1,1,1,1,1,1,5,1,1,5,0.051837,0.553133,0.036614,1.000000,0.000000,0.000000,0.042150,0.022635,0.046529,0.027589,0.340665,0.000000,0.000000,0.006373,0.540690,0.546537,0.000000,1.000000,0.000000,0.000000,0.024374,0.012384
1,1,1,1,1,1,1,1,1,1,0.005801,0.025234,0.002966,0.020725,0.022369,0.000673,0.015579,0.010312,0.015555,0.011000,0.006755,0.000000,0.018741,0.000000,0.018388,0.005112,0.023759,0.019169,0.018279,0.010781,0.015453,0.010799
